image_name,lat,lon,geometry,index_right
28.2056_77.6322.png,28.2056,77.6322,POINT (169393.96733795904 3124573.8130769795),5
28.2056_77.6410.png,28.2056,77.641,POINT (170258.38694514043 3124549.80189751),5
28.2056_77.6443.png,28.2056,77.6443,POINT (170582.54318007315 3124540.813970365),5
28.2090_76.8558.png,28.209,76.8558,POINT (93123.10148748313 3127318.0381745026),0
28.2090_76.8646.png,28.209,76.8646,POINT (93987.92046732496 3127288.449633356),0
28.2090_76.8734.png,28.209,76.8734,POINT (94852.73411375663 3127258.9243922685),23
28.2090_76.8822.png,28.209,76.8822,POINT (95717.54243812064 3127229.4624486584),23
28.2090_76.8910.png,28.209,76.891,POINT (96582.34545176825 3127200.063799947),23
28.2090_76.8943.png,28.209,76.8943,POINT (96906.64521503146 3127189.055624371),23
28.2090_76.9057.png,28.209,76.9057,POINT (98026.94776257814 3127151.095861814),23
28.2090_76.9145.png,28.209,76.9145,POINT (98891.73664980067 3127121.8662266675),23
28.2090_76.9233.png,28.209,76.9233,POINT (99756.52026794909 3127092.69987701),23
28.2090_76.9321.png,28.209,76.9321,POINT (100621.29862837424 3127063.59681029),23
28.2090_76.9409.png,28.209,76.9409,POINT (101486.07174241962 3127034.557023963),23
28.2090_76.9443.png,28.209,76.9443,POINT (101820.18722472218 3127023.3540537474),23
28.2090_76.9558.png,28.209,76.9558,POINT (102950.27792595455 3126985.531659389),23
28.2090_76.9646.png,28.209,76.9646,POINT (103815.0369669781 3126956.6622860483),23
28.2090_76.9734.png,28.209,76.9734,POINT (104679.79080352659 3126927.856183748),23
28.2090_76.9822.png,28.209,76.9822,POINT (105544.53944694804 3126899.113349969),23
28.2090_76.9910.png,28.209,76.991,POINT (106409.282908589 3126870.433782198),23
28.2090_76.9944.png,28.209,76.9944,POINT (106743.38695158157 3126859.3699834878),23
28.2090_77.0058.png,28.209,77.0058,POINT (107863.61253061699 3126822.3426320376),23
28.2090_77.0146.png,28.209,77.0146,POINT (108728.34215168504 3126793.8327198275),23
28.2090_77.0234.png,28.209,77.0234,POINT (109593.066632748 3126765.386064418),23
28.2090_77.0322.png,28.209,77.0322,POINT (110457.78598515398 3126737.002663322),23
28.2090_77.0410.png,28.209,77.041,POINT (111322.50022024958 3126708.682514057),23
28.2090_77.0443.png,28.209,77.0443,POINT (111646.76674142067 3126698.0787646896),23
28.2090_77.0557.png,28.209,77.0557,POINT (112766.95466191333 3126661.5160644236),23
28.2090_77.0645.png,28.209,77.0645,POINT (113631.65528707422 3126633.364814175),23
28.2090_77.0733.png,28.209,77.0733,POINT (114496.3508365741 3126605.2768066963),23
28.2090_77.0821.png,28.209,77.0821,POINT (115361.04132175638 3126577.2520395294),23
28.2090_77.0909.png,28.209,77.0909,POINT (116225.7267539727 3126549.290510224),23
28.2090_77.0944.png,28.209,77.0944,POINT (116569.63433070533 3126538.1870243037),23
28.2090_77.1058.png,28.209,77.1058,POINT (117689.78491720941 3126502.090734132),23
28.2090_77.1146.png,28.209,77.1146,POINT (118554.45679729129 3126474.299503743),23
28.2090_77.1234.png,28.209,77.1234,POINT (119419.12366631365 3126446.5715022148),23
28.2090_77.1322.png,28.209,77.1322,POINT (120283.78553561837 3126418.9067271217),23
28.2090_77.1410.png,28.209,77.141,POINT (121148.44241655752 3126391.305176045),23
28.2090_77.1443.png,28.209,77.1443,POINT (121472.68746316107 3126380.970893841),23
28.2090_77.1557.png,28.209,77.1557,POINT (122592.80133830424 3126345.3390501575),23
28.2090_77.1645.png,28.209,77.1645,POINT (123457.44495364407 3126317.9063241323),23
28.2090_77.1733.png,28.209,77.1733,POINT (124322.08362226328 3126290.536813293),18
28.2090_77.1821.png,28.209,77.1821,POINT (125186.71735551057 3126263.230515247),18
28.2090_77.1909.png,28.209,77.1909,POINT (126051.34616473282 3126235.9874276076),23
28.2090_77.1943.png,28.209,77.1943,POINT (126385.40597923199 3126225.47861772),18
28.2090_77.2058.png,28.209,77.2058,POINT (127515.30874894216 3126190.004041456),24
28.2090_77.2146.png,28.209,77.2146,POINT (128379.9243533017 3126162.9311791034),24
28.2090_77.2234.png,28.209,77.2234,POINT (129244.53507554327 3126135.9215183877),24
28.2090_77.2322.png,28.209,77.2322,POINT (130109.14092701417 3126108.975056947),24
28.2090_77.2410.png,28.209,77.241,POINT (130973.74191906181 3126082.091792428),24
28.2090_77.2444.png,28.209,77.2444,POINT (131307.79100331804 3126071.7220015046),24
28.2090_77.2558.png,28.209,77.2558,POINT (132427.83266010793 3126037.021542372),24
28.2090_77.2646.png,28.209,77.2646,POINT (133292.42067608674 3126010.307748915),24
28.2090_77.2734.png,28.209,77.2734,POINT (134157.0038744206 3125983.657143754),24
28.2090_77.2822.png,28.209,77.2822,POINT (135021.58226645703 3125957.069724558),24
28.2090_77.2910.png,28.209,77.291,POINT (135886.15586354322 3125930.5454890025),24
